steps,res,frames,Wh
-0.5673143227572369,0.3476280078270396,1.5011644105764752,81.0
-0.5673143227572369,0.3476280078270396,2.2195257432012863,112.0
-0.5673143227572369,0.3476280078270396,-1.5775270149584297,9.0
-0.5673143227572369,0.3476280078270396,1.0906722205051547,68.0
-0.5673143227572369,0.3476280078270396,1.295918315540815,74.0
-0.5673143227572369,0.3476280078270396,-0.499985016021213,26.0
-0.5673143227572369,0.3476280078270396,2.4760833619958618,120.0
-0.5673143227572369,0.3476280078270396,0.3209993641214284,42.0
-0.5673143227572369,0.3476280078270396,-0.08949282594989229,34.0
-0.5673143227572369,0.3476280078270396,-0.19211587346772246,34.0
-0.5673143227572369,0.3476280078270396,-1.064411777369279,18.0
-0.5673143227572369,0.3476280078270396,1.7064105056121357,88.0
-0.5673143227572369,0.3476280078270396,2.5273948857547768,120.0
-0.5673143227572369,0.3476280078270396,0.9880491729873244,68.0
-0.5673143227572369,0.3476280078270396,-0.3973619685033828,30.0
-0.5673143227572369,0.3476280078270396,-1.115723301128194,14.0
-0.5673143227572369,0.3476280078270396,1.1932952680229847,74.0
-0.5673143227572369,0.3476280078270396,-2.0906422525475805,5.0
-0.5673143227572369,0.3476280078270396,0.2696878403625133,43.0
-0.5673143227572369,0.3476280078270396,2.4247718382369468,119.0
-0.5673143227572369,0.3476280078270396,-2.449822918859986,1.0
-0.5673143227572369,0.3476280078270396,1.1419837442640697,68.0
-0.5673143227572369,0.3476280078270396,-2.0393307287886655,5.0
-0.5673143227572369,0.3476280078270396,0.8854261254694943,61.0
-0.5673143227572369,0.3476280078270396,-1.68015006247626,9.0
-0.5673143227572369,0.3476280078270396,-0.8591656823336186,22.0
-0.5673143227572369,0.3476280078270396,-0.44867349226229786,30.0
-0.5673143227572369,0.3476280078270396,-2.244576823824326,3.0
-0.5673143227572369,0.3476280078270396,0.9367376492284094,61.0
-0.5673143227572369,0.3476280078270396,1.34722983929973,74.0
-0.5673143227572369,0.3476280078270396,0.47493393539817363,48.0
-0.5673143227572369,0.3476280078270396,0.731491554192749,54.0
-0.5673143227572369,0.3476280078270396,1.8090335531299657,96.0
-0.5673143227572369,0.3476280078270396,0.06444174532685296,38.0
-0.5673143227572369,0.3476280078270396,-1.9880192050297505,5.0
-0.5673143227572369,0.3476280078270396,0.5775569829160038,54.0
-0.5673143227572369,0.3476280078270396,-1.3209693961638542,12.0
-0.5673143227572369,0.3476280078270396,2.5787064095136922,120.0
-0.5673143227572369,0.3476280078270396,0.680180030433834,54.0
-0.5673143227572369,0.3476280078270396,1.4498528868175602,81.0
-0.5673143227572369,0.3476280078270396,-1.8340846337530052,7.0
-0.5673143227572369,0.3476280078270396,-0.7052311110568733,22.0
-0.5673143227572369,0.3476280078270396,1.5524759343353904,81.0
-0.5673143227572369,0.3476280078270396,-1.731461586235175,7.0
-0.5673143227572369,0.3476280078270396,-1.2696578724049392,14.0
-0.5673143227572369,0.3476280078270396,1.2446067917819,74.0
-0.5673143227572369,0.3476280078270396,-0.9617887298514487,18.0
-0.5673143227572369,0.3476280078270396,2.0655911719245412,104.0
-0.5673143227572369,0.3476280078270396,-1.6288385387173447,9.0
-0.5673143227572369,0.3476280078270396,-0.03818130219097721,39.0
-0.5673143227572369,0.3476280078270396,-1.78277310999409,7.0
-0.5673143227572369,0.3476280078270396,-1.0131002536103637,18.0
-0.5673143227572369,0.3476280078270396,-1.3722809199227695,12.0
-0.5673143227572369,0.3476280078270396,-1.2183463486460242,14.0
-0.5673143227572369,0.3476280078270396,-0.6539195872979582,25.0
-0.5673143227572369,0.3476280078270396,-0.8078541585747034,22.0
-0.5673143227572369,0.3476280078270396,-2.295888347583241,3.0
-0.5673143227572369,0.3476280078270396,1.3985413630586452,81.0
-0.5673143227572369,0.3476280078270396,0.5262454591570888,48.0
-0.5673143227572369,0.3476280078270396,-0.6026080635390432,25.0
-0.5673143227572369,0.3476280078270396,-0.2947389209855526,30.0
-0.5673143227572369,0.3476280078270396,-0.3460504447444677,30.0
-0.5673143227572369,0.3476280078270396,-1.8853961575119202,7.0
-0.5673143227572369,0.3476280078270396,-1.167034824887109,14.0
-0.5673143227572369,0.3476280078270396,1.6037874580943055,88.0
-0.5673143227572369,0.3476280078270396,2.3734603144780317,111.0
-0.5673143227572369,0.3476280078270396,-2.1419537763064955,3.0
-0.5673143227572369,0.3476280078270396,0.11575326908576804,38.0
-0.5673143227572369,0.3476280078270396,2.2708372669602017,111.0
-0.5673143227572369,0.3476280078270396,2.014279648165626,103.0
-0.5673143227572369,0.3476280078270396,-0.24342739722663753,34.0
-0.5673143227572369,0.3476280078270396,0.42362241163925857,48.0
-0.5673143227572369,0.3476280078270396,2.3221487907191167,111.0
-0.5673143227572369,0.3476280078270396,0.013130221567937875,38.0
-0.5673143227572369,0.3476280078270396,-2.1932653000654105,3.0
-0.5673143227572369,0.3476280078270396,-0.7565426348157884,22.0
-0.5673143227572369,0.3476280078270396,0.8341146017105792,61.0
-0.5673143227572369,0.3476280078270396,-0.14080434970880737,34.0
-0.5673143227572369,0.3476280078270396,-1.5262154911995147,9.0
-0.5673143227572369,0.3476280078270396,-1.4749039674405995,12.0
-0.5673143227572369,0.3476280078270396,0.16706479284468312,42.0
-0.5673143227572369,0.3476280078270396,-2.398511395101071,1.0
-0.5673143227572369,0.3476280078270396,1.911656600647796,96.0
-0.5673143227572369,-2.0615159945220625,1.6550989818532205,16.0
-0.5673143227572369,-2.312468494766761,1.6550989818532205,12.0
-0.5673143227572369,-2.814373495256157,1.6550989818532205,5.0
-0.5673143227572369,-0.7147375765421825,1.6550989818532205,50.0
-0.5673143227572369,-3.1489768289157545,1.6550989818532205,2.0
-0.5673143227572369,-2.6638019951093383,1.6550989818532205,7.0
-0.5673143227572369,-3.10296887053756,1.6550989818532205,2.0
-0.5673143227572369,-2.3459288281327204,1.6550989818532205,12.0
-0.5673143227572369,3.961344011350693,1.6550989818532205,297.0
-0.5673143227572369,2.003914509442047,1.6550989818532205,168.0
-0.5673143227572369,-1.0075154934943304,1.6550989818532205,40.0
1.5520863547131953,0.3476280078270396,0.06444174532685296,126.0
1.4364826813966263,0.3476280078270396,0.06444174532685296,122.0
2.1493720001821353,0.3476280078270396,0.06444174532685296,154.0
2.2649756734987045,0.3476280078270396,0.06444174532685296,157.0
1.7640264224602387,0.3476280078270396,0.06444174532685296,135.0
-1.4728764304036943,0.3476280078270396,0.06444174532685296,3.0
-0.5673143227572369,0.3476280078270396,0.06444174532685296,40.0
0.8391970359276864,0.3476280078270396,0.06444174532685296,98.0
-0.6636507171877111,0.3476280078270396,0.06444174532685296,36.0
-0.7214525538459956,0.3476280078270396,0.06444174532685296,34.0
1.841095538004618,0.3476280078270396,0.06444174532685296,139.0
-0.45171064944066786,0.3476280078270396,0.06444174532685296,45.0
-0.6058488805294265,0.3476280078270396,0.06444174532685296,39.0
-0.7985216693903749,0.3476280078270396,0.06444174532685296,31.0
0.8199297570415915,0.3476280078270396,0.06444174532685296,97.0
0.7813951992694018,0.3476280078270396,0.06444174532685296,95.0
-1.3572727570871252,0.3476280078270396,0.06444174532685296,8.0
1.6484227491436696,0.3476280078270396,0.06444174532685296,131.0
-0.4902452072128575,0.3476280078270396,0.06444174532685296,43.0
-0.08563235060486592,0.3476280078270396,0.06444174532685296,60.0
-1.1838672471122718,0.3476280078270396,0.06444174532685296,15.0
-0.4131760916684782,0.3476280078270396,0.06444174532685296,47.0
1.494284518054911,0.3476280078270396,0.06444174532685296,125.0
-1.4921437092897891,0.3476280078270396,0.06444174532685296,3.0
-1.029729016023513,0.3476280078270396,0.06444174532685296,21.0
0.29971322711703086,0.3476280078270396,0.06444174532685296,75.0
-0.5095124860989524,0.3476280078270396,0.06444174532685296,43.0
2.303510231270894,0.3476280078270396,0.06444174532685296,159.0
1.6676900280297644,0.3476280078270396,0.06444174532685296,132.0
0.993335267016445,0.3476280078270396,0.06444174532685296,105.0
-0.35537425501019365,0.3476280078270396,0.06444174532685296,49.0
2.2457083946126097,0.3476280078270396,0.06444174532685296,156.0
-0.4709779283267627,0.3476280078270396,0.06444174532685296,44.0
0.7043260837250225,0.3476280078270396,0.06444174532685296,92.0
0.5501878526362638,0.3476280078270396,0.06444174532685296,85.0
-1.0489962949096079,0.3476280078270396,0.06444174532685296,21.0
1.706224585801954,0.3476280078270396,0.06444174532685296,133.0
2.322777510156989,0.3476280078270396,0.06444174532685296,159.0
-0.3939088127823833,0.3476280078270396,0.06444174532685296,47.0
-0.1819687450353401,0.3476280078270396,0.06444174532685296,56.0
-0.914125342706944,0.3476280078270396,0.06444174532685296,26.0
-0.14343418726315044,0.3476280078270396,0.06444174532685296,57.0
-1.0682635737957027,0.3476280078270396,0.06444174532685296,20.0
1.5328190758271005,0.3476280078270396,0.06444174532685296,125.0
1.2052753347634884,0.3476280078270396,0.06444174532685296,113.0
0.7235933626111173,0.3476280078270396,0.06444174532685296,93.0
1.108938940333014,0.3476280078270396,0.06444174532685296,110.0
-1.2031345259983666,0.3476280078270396,0.06444174532685296,14.0
0.06850588048389279,0.3476280078270396,0.06444174532685296,66.0
1.7447591435741439,0.3476280078270396,0.06444174532685296,135.0
-0.16270146614924527,0.3476280078270396,0.06444174532685296,57.0
-0.7792543905042801,0.3476280078270396,0.06444174532685296,32.0
-1.1260654104539871,0.3476280078270396,0.06444174532685296,17.0
0.49238601597797926,0.3476280078270396,0.06444174532685296,83.0
1.9952337690933766,0.3476280078270396,0.06444174532685296,146.0
-0.2205033028075298,0.3476280078270396,0.06444174532685296,54.0
-1.511410988175884,0.3476280078270396,0.06444174532685296,2.0
0.08777315936998763,0.3476280078270396,0.06444174532685296,67.0
0.41531690043359987,0.3476280078270396,0.06444174532685296,80.0
0.010704043825608274,0.3476280078270396,0.06444174532685296,64.0
-1.2994709204288408,0.3476280078270396,0.06444174532685296,10.0
1.60988819137148,0.3476280078270396,0.06444174532685296,128.0
0.9355334303581605,0.3476280078270396,0.06444174532685296,103.0
1.3208790080800572,0.3476280078270396,0.06444174532685296,118.0
-0.7021852749599008,0.3476280078270396,0.06444174532685296,35.0
1.0318698247886346,0.3476280078270396,0.06444174532685296,107.0
0.2611786693448412,0.3476280078270396,0.06444174532685296,74.0
0.5116532948640741,0.3476280078270396,0.06444174532685296,84.0
1.243809892535678,0.3476280078270396,0.06444174532685296,115.0
2.2071738368404197,0.3476280078270396,0.06444174532685296,154.0
2.16863927906823,0.3476280078270396,0.06444174532685296,155.0
2.091570163523851,0.3476280078270396,0.06444174532685296,149.0
1.6291554702575748,0.3476280078270396,0.06444174532685296,130.0
0.04923860159779795,0.3476280078270396,0.06444174532685296,65.0
-0.2975724183519092,0.3476280078270396,0.06444174532685296,51.0
-0.008563235060486564,0.3476280078270396,0.06444174532685296,63.0
-1.4536091515175995,0.3476280078270396,0.06444174532685296,4.0
0.7428606414972122,0.3476280078270396,0.06444174532685296,94.0
0.9162661514720657,0.3476280078270396,0.06444174532685296,101.0
2.0145010479794716,0.3476280078270396,0.06444174532685296,147.0
0.18410955380046182,0.3476280078270396,0.06444174532685296,71.0
0.3767823426614102,0.3476280078270396,0.06444174532685296,78.0
0.280445948230936,0.3476280078270396,0.06444174532685296,75.0
1.3016117291939624,0.3476280078270396,0.06444174532685296,117.0
0.3575150637753154,0.3476280078270396,0.06444174532685296,78.0
1.9759664902072818,0.3476280078270396,0.06444174532685296,141.0
2.0337683268655664,0.3476280078270396,0.06444174532685296,150.0
0.16484227491436698,0.3476280078270396,0.06444174532685296,70.0
-1.4343418726315047,0.3476280078270396,0.06444174532685296,5.0
-0.9333926215930388,0.3476280078270396,0.06444174532685296,25.0
-0.23977058169362464,0.3476280078270396,0.06444174532685296,54.0
-0.8563235060486595,0.3476280078270396,0.06444174532685296,28.0
1.2823444503078676,0.3476280078270396,0.06444174532685296,116.0
0.029971322711703115,0.3476280078270396,0.06444174532685296,64.0
-0.8948580638208492,0.3476280078270396,0.06444174532685296,27.0
1.956699211321187,0.3476280078270396,0.06444174532685296,140.0
-0.33610697612409884,0.3476280078270396,0.06444174532685296,50.0
1.590620912485385,0.3476280078270396,0.06444174532685296,127.0
-0.8755907849347543,0.3476280078270396,0.06444174532685296,28.0
-0.1241669083770556,0.3476280078270396,0.06444174532685296,58.0
-1.0875308526817975,0.3476280078270396,0.06444174532685296,19.0
0.8584643148137812,0.3476280078270396,0.06444174532685296,98.0
-0.9526599004791336,0.3476280078270396,0.06444174532685296,25.0
1.4172154025105315,0.3476280078270396,0.06444174532685296,121.0
0.3189805060031257,0.3476280078270396,0.06444174532685296,76.0
0.5694551315223586,0.3476280078270396,0.06444174532685296,86.0
0.1263077171421773,0.3476280078270396,0.06444174532685296,68.0
-1.280203641542746,0.3476280078270396,0.06444174532685296,11.0
-0.548047043871142,0.3476280078270396,0.06444174532685296,41.0
2.2842429523847994,0.3476280078270396,0.06444174532685296,158.0
0.6657915259528328,0.3476280078270396,0.06444174532685296,90.0
-1.37654003597322,0.3476280078270396,0.06444174532685296,7.0
-0.027830513946581405,0.3476280078270396,0.06444174532685296,62.0
1.7832937013463335,0.3476280078270396,0.06444174532685296,136.0
0.4731187370918844,0.3476280078270396,0.06444174532685296,82.0
0.24191139045874635,0.3476280078270396,0.06444174532685296,73.0
1.8025609802324283,0.3476280078270396,0.06444174532685296,139.0
-0.06636507171877108,0.3476280078270396,0.06444174532685296,61.0
-1.164599968226177,0.3476280078270396,0.06444174532685296,16.0
-0.8370562271625647,0.3476280078270396,0.06444174532685296,29.0
0.8969988725859709,0.3476280078270396,0.06444174532685296,100.0
0.20337683268655665,0.3476280078270396,0.06444174532685296,71.0
1.9374319324350922,0.3476280078270396,0.06444174532685296,140.0
0.3382477848892205,0.3476280078270396,0.06444174532685296,77.0
-0.10489962949096075,0.3476280078270396,0.06444174532685296,59.0
-0.6251161594155215,0.3476280078270396,0.06444174532685296,38.0
1.0704043825608245,0.3476280078270396,0.06444174532685296,108.0
0.10704043825608246,0.3476280078270396,0.06444174532685296,68.0
-0.5865816016433317,0.3476280078270396,0.06444174532685296,39.0
-0.04709779283267624,0.3476280078270396,0.06444174532685296,61.0
-0.9911944582513234,0.3476280078270396,0.06444174532685296,23.0
1.1667407769912985,0.3476280078270396,0.06444174532685296,111.0
-1.1067981315678923,0.3476280078270396,0.06444174532685296,18.0
1.3786808447383418,0.3476280078270396,0.06444174532685296,120.0
0.877731593699876,0.3476280078270396,0.06444174532685296,99.0
-0.20123602392143494,0.3476280078270396,0.06444174532685296,55.0
-1.3958073148593149,0.3476280078270396,0.06444174532685296,6.0
1.8988973746629025,0.3476280078270396,0.06444174532685296,140.0
1.0126025459025398,0.3476280078270396,0.06444174532685296,106.0
1.821828259118523,0.3476280078270396,0.06444174532685296,139.0
2.187906557954325,0.3476280078270396,0.06444174532685296,153.0
-1.2416690837705562,0.3476280078270396,0.06444174532685296,13.0
1.8796300957768077,0.3476280078270396,0.06444174532685296,140.0
1.8603628168907127,0.3476280078270396,0.06444174532685296,142.0
2.053035605751661,0.3476280078270396,0.06444174532685296,149.0
0.6850588048389277,0.3476280078270396,0.06444174532685296,91.0
1.1474734981052037,0.3476280078270396,0.06444174532685296,111.0
-0.2783051394658143,0.3476280078270396,0.06444174532685296,52.0
-0.6443834383016163,0.3476280078270396,0.06444174532685296,37.0
0.43458417931969473,0.3476280078270396,0.06444174532685296,81.0
1.2245426136495832,0.3476280078270396,0.06444174532685296,114.0
1.0896716614469193,0.3476280078270396,0.06444174532685296,109.0
1.9181646535489973,0.3476280078270396,0.06444174532685296,139.0
0.6079896892945483,0.3476280078270396,0.06444174532685296,88.0
0.5309205737501689,0.3476280078270396,0.06444174532685296,85.0
1.5713536335992901,0.3476280078270396,0.06444174532685296,126.0
1.7254918646880488,0.3476280078270396,0.06444174532685296,134.0
0.2226441115726515,0.3476280078270396,0.06444174532685296,72.0
0.5887224104084534,0.3476280078270396,0.06444174532685296,87.0
-1.3187381993149356,0.3476280078270396,0.06444174532685296,10.0
0.39604962154750506,0.3476280078270396,0.06444174532685296,79.0
1.1860080558773933,0.3476280078270396,0.06444174532685296,112.0
0.9548007092442554,0.3476280078270396,0.06444174532685296,104.0
2.226441115726515,0.3476280078270396,0.06444174532685296,155.0
0.762127920383307,0.3476280078270396,0.06444174532685296,94.0
1.475017239168816,0.3476280078270396,0.06444174532685296,124.0
-0.8177889482764698,0.3476280078270396,0.06444174532685296,30.0
-0.9719271793652285,0.3476280078270396,0.06444174532685296,24.0
1.2630771714217728,0.3476280078270396,0.06444174532685296,115.0
1.359413565852247,0.3476280078270396,0.06444174532685296,119.0
1.5135517969410057,0.3476280078270396,0.06444174532685296,124.0
-1.260936362656651,0.3476280078270396,0.06444174532685296,12.0
-1.1453326893400821,-3.266087995696614,-1.68015006247626,4.0
-1.1453326893400821,-2.99905885090499,-1.68015006247626,10.0
-1.1453326893400821,-2.4755876199258147,-1.68015006247626,28.0
-1.1453326893400821,-1.7423357832733373,-1.68015006247626,40.0
-1.1453326893400821,0.3476280078270396,-1.68015006247626,101.0
-1.1453326893400821,-2.99905885090499,-1.68015006247626,10.0
-0.7599871116181853,-2.99905885090499,-1.68015006247626,20.0
-0.3746415338962885,-2.99905885090499,-1.68015006247626,30.0
0.010704043825608274,-2.99905885090499,-1.68015006247626,40.0
0.39604962154750506,-2.99905885090499,-1.68015006247626,50.0
0.7813951992694018,-2.99905885090499,-1.68015006247626,60.0
1.1667407769912985,-2.99905885090499,-1.68015006247626,70.0
-1.1453326893400821,-2.99905885090499,-1.68015006247626,10.0
-1.1453326893400821,-2.99905885090499,-0.8591656823336186,20.0
-1.1453326893400821,-2.99905885090499,-0.44867349226229786,25.0
-1.1453326893400821,-2.99905885090499,-0.03818130219097721,30.0
-1.1453326893400821,-2.99905885090499,0.37231088788034344,35.0
-1.1453326893400821,-2.99905885090499,0.7828030779516642,40.0
-0.5673143227572369,-2.0050516819670055,-2.1932653000654105,37.0
-0.5673143227572369,-2.0050516819670055,-1.2696578724049392,37.0
-0.5673143227572369,-2.0050516819670055,-2.1932653000654105,37.0
-0.5673143227572369,-2.0050516819670055,-1.8853961575119202,37.0
-0.5673143227572369,-2.0050516819670055,-1.8853961575119202,37.0
-0.5673143227572369,-2.0050516819670055,-1.8853961575119202,37.0
-0.5673143227572369,-2.0050516819670055,-1.8853961575119202,37.0
-0.9526599004791336,-2.0050516819670055,-1.8853961575119202,23.0
-0.3746415338962885,-1.7854682442528946,1.6550989818532205,109.47
-0.3746415338962885,-1.7854682442528946,1.6550989818532205,22.8
-0.2975724183519092,-1.7540991817223073,1.8090335531299657,56.06
-0.9526599004791336,-1.9444048277412034,3.7075599322098243,3.79
-0.5673143227572369,-2.0050516819670055,0.013130221567937875,25.93
